identity_id,lipid_name,q_full,q_deleted,absolute_necessity_loss,relative_necessity_loss,full_diagnostic_abundance,redistribution_total,top_replacement_identity,top_replacement_gain,top_replacement_fraction,top5_replacement_identities,top5_replacement_gains,unique_top_replacement,top_tie_identities,source_eligible,numerical_edge_tolerance,residual_absorption,delta_residual_absorption,removed_vs_positive_replacement_signal_cosine,removed_signal_projection_fraction,deletion_residual_norm,delta_residual_norm,residual_direction_nonzero,delta_residual_direction_nonzero,diagnostic_scope,absorption_interpretation,eligible_block_count,replacement_rank_stability,unique_top_by_block,eligible_blocks
90,PS 16:0_18:1,0.012247866282484934,0.012274936623302386,2.7070340817451216e-05,0.0022102087164319354,0.007685937109117935,0.019237042438105915,PS 16:0_20:1,0.005664143509554534,0.29443941434782156,"[""PS 16:0_20:1"", ""PS 14:0_20:1"", ""PS 18:1_18:1"", ""PC 16:0_18:1"", ""PG 16:1_22:3""]","[0.005664143509554534, 0.0027012196129269517, 0.001480382479448511, 0.0013794057572652611, 0.0013600181215464686]",PS 16:0_20:1,"[""PS 16:0_20:1""]",True,1.5404566511278972e-11,-3.9265912035378515e-16,-6.633425810152612e-15,0.6277618664945726,0.6674803015147979,0.11079231301540005,0.004190328494805944,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",60,"{""n"": 1770, ""median"": 0.7335556255982196, ""q25"": 0.6620594743399819, ""q75"": 0.8123485743647054, ""IQR"": 0.1502891000247235, ""minimum"": 0.3752977597157042, ""maximum"": 0.9999980264563394}","[""PG 16:1_20:3"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", null, null, null, null, ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 14:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 14:0_20:1"", ""PS 14:0_20:1""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
91,PS 16:0_18:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
92,PS 16:0_20:0,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
93,PS 16:0_20:1,0.012247866282484934,0.012301251210498245,5.3384928013310365e-05,0.004358712511851537,0.018467216906419278,0.050524632937250014,PS 16:0_20:2,0.013676954656967203,0.27069874359469065,"[""PS 16:0_20:2"", ""PS 18:0_18:1"", ""PE 18:2_22:6"", ""PE 16:0_22:6"", ""PS 20:0_16:1""]","[0.013676954656967203, 0.01058302400943481, 0.0035025409216236404, 0.0029365209275993356, 0.0027815951098881077]",PS 16:0_20:2,"[""PS 16:0_20:2""]",True,1.5404566511278972e-11,5.620869133794148e-18,0.17565871904518862,0.7290432453458245,0.9257205288571867,0.11091100581321153,0.005288870690493797,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.747895947048444, ""q25"": 0.684879852948496, ""q75"": 0.8294033406874135, ""IQR"": 0.14452348773891754, ""minimum"": 0.42547810884470716, ""maximum"": 0.9999990132281696}","[""PS 16:0_18:1"", ""PG 16:1_20:3"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 16:0_18:1"", ""PS 16:0_18:1"", ""PS 16:0_18:1"", ""PS 16:0_18:1"", ""PS 16:0_18:1"", ""PS 16:0_18:1"", ""PE 16:0_22:4"", ""PE 16:0_22:4"", ""PE 16:0_22:4"", ""PG 16:0_22:4"", ""PS 16:0_18:1"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 18:0_18:1"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2"", ""PS 16:0_20:2""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
94,PS 16:0_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",3,"{""n"": 3, ""median"": 0.9580771751146772, ""q25"": 0.946931373239225, ""q75"": 0.9683675955297066, ""IQR"": 0.021436222290481588, ""minimum"": 0.9357855713637729, ""maximum"": 0.978658015944736}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, ""PS 16:0_20:1"", null, null, null, null, null, null, null, null, null, null, null, null, null, ""PS 16:0_20:1"", ""PS 16:0_20:1""]","[48, 62, 63]"
95,PS 16:0_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
96,PS 16:0_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
97,PS 16:0_20:5,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
98,PS 18:0_16:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
99,PS 16:1_18:1,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
100,PS 20:0_16:1,0.012247866282484934,0.012263371078765198,1.5504796280263466e-05,0.0012659181543458052,0.006232868852259865,0.019244424549997967,PE 20:0_20:4,0.0036434458085602365,0.1893247469626883,"[""PE 20:0_20:4"", ""PS 18:0_18:1"", ""PS 16:0_20:1"", ""PG 16:1_22:6"", ""PG 16:1_22:3""]","[0.0036434458085602365, 0.0026167791103520813, 0.0021097124167218997, 0.0018693092309754848, 0.0018515653889707693]",PE 20:0_20:4,"[""PE 20:0_20:4""]",True,1.5404566511278972e-11,8.693973338664433e-16,1.6259123985730126e-14,0.5259250284017524,0.6227435861176018,0.11074010600846108,0.003937613018093664,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.8057419856929907, ""q25"": 0.7306372259242528, ""q75"": 0.8658659472358595, ""IQR"": 0.13522872131160668, ""minimum"": 0.4152918587012129, ""maximum"": 0.9999999999999999}","[""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PG 16:1_22:3"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PE 20:0_20:4"", ""PS 16:0_20:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PE 20:0_20:4"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PE 20:0_20:4"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 18:0_18:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
101,PS 16:1_20:1,0.012247866282484934,0.012271041694138007,2.317541165307302e-05,0.001892199924187842,0.010779547452161834,0.022323362108232596,PS 14:0_22:2,0.008481173774288777,0.3799236751520102,"[""PS 14:0_22:2"", ""PS 18:0_18:2"", ""PS 16:0_20:1"", ""PE 20:1_20:4"", ""PG 16:1_22:3""]","[0.008481173774288777, 0.0020486685127657483, 0.001668900475501698, 0.001612197473608868, 0.0014643865745888652]",PS 14:0_22:2,"[""PS 14:0_22:2""]",True,1.5404566511278972e-11,-1.6638665032642154e-16,-1.4188519912209865e-15,0.8296235494447081,0.8246980817717602,0.11077473400617134,0.004814084716025872,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",64,"{""n"": 2016, ""median"": 0.6979224742996077, ""q25"": 0.635008892300576, ""q75"": 0.7853121574664542, ""IQR"": 0.15030326516587822, ""minimum"": 0.41635170338711947, ""maximum"": 1.0000000000000002}","[""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PG 16:1_20:1"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PS 14:0_22:2"", ""PG 16:1_20:1"", ""PS 14:0_22:2"", ""PS 14:0_22:2""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]"
102,PS 16:1_20:2,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
103,PS 16:1_20:3,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
104,PS 16:1_20:4,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
105,PS 18:0_18:0,0.012247866282484934,0.012247866282484934,0.0,0.0,0.0,0.0,,0.0,0.0,[],[],,[],False,1.5404566511278972e-11,,,0.0,0.0,0.11067007853293016,3.775376906463036e-17,True,False,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",0,"{""n"": 0, ""median"": null, ""q25"": null, ""q75"": null, ""IQR"": null}","[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",[]
106,PS 18:0_18:1,0.012247866282484934,0.01310392566691466,0.0008560593844297252,0.06989457303138903,0.05298487117164859,0.1377904459492865,PS 16:0_20:1,0.02190743944096839,0.15899099019443183,"[""PS 16:0_20:1"", ""PE 18:0_22:6"", ""PS 18:0_18:2"", ""PS 20:0_16:1"", ""PS 18:0_16:1""]","[0.02190743944096839, 0.020993142371977358, 0.018592315008614774, 0.017218908957290186, 0.011356628212159964]",PS 16:0_20:1,"[""PS 16:0_20:1""]",True,1.5404566511278972e-11,6.487840048681334e-17,7.848434178521901e-16,0.653692328460088,0.7245451719771605,0.11447237949354709,0.02728314007449138,True,True,global foreground mean NNLS; not mean pixelwise NNLS,"raw postfit residual direction, constrained by NNLS KKT; not absorbed signal fraction",61,"{""n"": 1830, ""median"": 0.6748727401957775, ""q25"": 0.5891866113047002, ""q75"": 0.7692928873473782, ""IQR"": 0.18010627604267804, ""minimum"": 0.3044899278466673, ""maximum"": 0.9847638860169162}","[""PG 14:0_22:4"", ""PE 18:0_22:6"", ""PS 16:0_20:1"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PE 18:0_22:6"", ""PS 16:0_20:1"", ""PS 20:0_16:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PE 18:0_22:6"", ""PS 18:0_18:2"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 18:0_18:2"", null, ""PS 18:0_18:2"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PG 16:1_20:1"", ""PS 16:0_20:1"", ""PS 18:0_18:2"", ""PS 16:0_20:1"", ""PS 18:0_18:2"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 16:0_20:1"", ""PS 18:0_18:2"", null, null]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
