identity_id,lipid_name,common_fragment_support,specific_fragment_support,common_fragment_count,specific_fragment_count,fragment_channel_count,specific_fragment_observed_fraction,observation_rule_status,positive_B_fraction,diagnostic_attribution_mean,diagnostic_attribution_max,specific_support_attribution,specific_support_B_weighted_attribution,specific_predicted_signal,attribution_scope,support_unit,diagnostic_label,nnls_specific_support_attribution,global_diagnostic_specific_support_attribution,verified_fragment_labels
252,PE O-18:2_22:0,0.09146347215359216,0.0,29,0,29,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.001323640697258934,0.00663580566587811,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
253,PE O-22:1_18:2,0.37563970470219854,0.0,34,0,34,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.5522405200210482,0.9999997624007412,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
254,PE O-18:2_22:2,0.09616955345940358,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
255,PE O-18:2_22:3,0.09893804630890159,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.007849465432615485,0.11373233612876303,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
256,PE O-18:2_22:4,0.19278936764828855,0.0,38,0,38,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.01718738783805829,0.05249170377452528,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
257,PE O-18:2_22:5,0.21491996950078823,0.0,39,0,39,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0012685125981636255,0.013277571980271257,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
258,PE O-18:2_22:6,0.9748059004707327,0.0,42,0,42,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.09361821963559562,0.9472962424786091,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
259,PE O-18:3_20:3,0.13516422983567034,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00021900849895711347,0.003517577014497245,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
260,PE O-18:3_22:0,0.07903690976572375,0.0,29,0,29,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.08903267201632506,0.7314044311207302,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
261,PE O-18:3_22:3,0.08651148392103318,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0002481373041690629,0.00272189196051812,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
262,PE O-18:3_22:4,0.1803628052604201,0.0,38,0,38,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.001342921946093132,0.02529061278542271,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
263,PE O-18:3_22:5,0.20249340711291983,0.0,39,0,39,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.008665881526809546,0.169224577488339,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
264,PE O-18:3_22:6,0.9623793380828644,0.0,42,0,42,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0030301999016976067,0.06783800110386687,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
265,PE O-20:0_20:2,0.043867801930424694,0.0,27,0,27,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00016979093507327455,0.00036462840014846073,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
266,PE O-20:0_20:3,0.05744503612837946,0.0,27,0,27,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.06828362762826108,0.1563589257257096,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
267,PE O-20:0_20:4,0.36826565754790963,0.0,38,0,38,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.24476374853146912,0.798486538515257,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
268,PE O-20:1_20:1,0.04788297729998157,0.0,32,0,32,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0005067571389932444,0.00222173991562325,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
269,PE O-20:1_20:2,0.053635917260526175,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
270,PE O-20:1_20:3,0.06721315145848095,0.0,31,0,31,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,1.4240345112639366e-05,9.626984094220199e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
271,PE O-20:1_20:4,0.37803377287801115,0.0,42,0,42,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.17378553378603526,0.9619407577625945,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
272,PE O-20:2_20:2,0.04694668991404434,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
273,PE O-20:2_20:3,0.0605239241119991,0.0,33,0,33,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0003441196665163651,0.005773387611308956,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
274,PE O-20:2_20:4,0.3713445455315293,0.0,44,0,44,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.040120394124001514,0.983105923115412,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
275,PE O-20:3_20:3,0.06050922384349352,0.0,35,0,35,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0011677071457914443,0.020721886037548966,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
276,PE O-20:3_20:4,0.3713298452630237,0.0,46,0,46,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.04045614437264346,0.9603112036070054,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
277,PG 14:0_20:0,0.02495783578965831,0.0,80,0,80,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.22498114727081964,0.9859810413582198,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
278,PG 16:0_18:0,0.4505691133053347,0.0,97,0,97,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0007071142274418134,0.010219595893338549,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
279,PG 14:0_22:5,0.144329241701531,0.0,86,0,86,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
280,PG 16:0_20:5,0.45872488848500226,0.0,83,0,83,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0031385523644012576,0.06494761702974441,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
281,PG 16:1_20:4,0.47799151216747604,0.0,97,0,97,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.022533962181080076,0.8342158642883656,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
282,PG 18:2_18:3,0.48749767039680736,0.0,55,0,55,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.06003809820312652,0.8919582055391554,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
283,PG 14:0_22:4,0.18131287493184028,0.0,86,0,86,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.021726022029414607,0.09966360771152889,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
284,PG 16:0_20:4,0.527281278727626,0.0,96,0,96,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.06397137040312385,0.5870885284708268,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_fragment_co2"", ""sn2_ketene_loss"", ""sn2_loss""]"
285,PG 16:1_20:3,0.2287707017126509,0.0,89,0,89,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.09034935943767974,0.851126874046569,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
286,PG 18:1_18:3,0.6159719613127691,0.0,74,0,74,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0006548929097754835,0.01543053066686135,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
287,PG 18:2_18:2,0.5436561405304341,0.0,46,0,46,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.012002371134194974,0.0779633685962938,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
288,PG 14:0_22:3,0.21013016321866776,0.0,83,0,83,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.003670174639748525,0.0372700908251051,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
289,PG 16:0_20:3,0.3505682972400467,0.0,92,0,92,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0002180243867837419,0.0019877127721029705,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
290,PG 16:1_20:2,0.349404182275767,0.0,89,0,89,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.005049927449281483,0.06058823870914508,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
291,PG 18:0_18:3,0.7056510006696294,0.0,86,0,86,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
292,PG 18:1_18:2,0.7351035667059922,0.0,67,0,67,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.002035751865368476,0.038130082734204554,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
293,PG 14:0_22:2,0.24154605316979297,0.0,83,0,83,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.07599615596313344,0.9988946295939835,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
294,PG 16:0_20:2,0.38211919020518337,0.0,92,0,92,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.00308249860810751,0.04041705682486199,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
295,PG 16:1_20:1,0.37367542928890124,0.0,88,0,88,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.02910342817058612,0.23737365793266868,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
296,PG 18:0_18:2,0.7707726699213957,0.0,88,0,88,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,8.397969535081075e-06,4.959608670865473e-05,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
297,PG 18:1_18:1,0.7565430099770192,0.0,58,0,58,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
298,PG 14:0_22:1,0.15749784178674867,0.0,82,0,82,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.190709020125435,0.9988259565424893,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
299,PG 16:0_20:1,0.28985338924431897,0.0,90,0,90,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.023337022866835033,0.207383963986413,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
300,PG 20:0_16:1,0.245687511005905,0.0,87,0,87,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0,0.0,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
301,PG 18:0_18:1,0.675748260579936,0.0,79,0,79,,FROZEN_CHANNEL_DETECTION_THRESHOLD_NOT_AVAILABLE,,0.0011562525045013686,0.0251923671217371,,,0.0,candidate spectral contributions; arithmetic channel mean; all aliases,sum of unchanged b values on specified channels; no normalization,LIBRARY_SHARING_SUPPORT_NOT_VERIFIED_IDENTITY_DIAGNOSTIC,,,"[""p_glycerol"", ""p_glycerol_sn1"", ""p_glycerol_sn2"", ""sn1_fragment"", ""sn1_ketene_loss"", ""sn1_loss"", ""sn2_fragment"", ""sn2_ketene_loss"", ""sn2_loss""]"
